apt_code,apt_name,total_households,completion_date,district,total_buildings,land_address,road_address,latitude,longitude,construction_company,heating_type,max_floor,min_floor,parking_per_household,area_list
f9fad7fd,DMC래미안클라시스,1114세대,2000-12-01,서울시 서대문구 남가좌동,14,서울시 서대문구 남가좌동 377,서울시 서대문구 증가로 191,37.578291,126.916453,삼성물산(주),"개별난방, 도시가스",20,17,1.17,"82C,84B,84A,110B,112A,145B,145A"
b6991add,옥수삼성,1114세대,1999-04-01,서울시 성동구 옥수동,10,서울시 성동구 옥수동 250,서울시 성동구 독서당로 218,37.54242,127.013982,삼성물산(주),"중앙난방, 도시가스",20,10,1.25,"85,106,144"
8879d5d7,건영2차,1113세대,1996-11-01,서울시 중랑구 상봉동,14,서울시 중랑구 상봉동 63,서울시 중랑구 신내로7나길 24,37.601264,127.094451,(주)건영,"개별난방, 도시가스",25,7,0.81,"73,95,97,109"
90951b2b,백련산힐스테이트1차,1106세대 (장기전세 78세대 포함),2011-12-01,서울시 은평구 응암동,16,서울시 은평구 응암동 759,서울시 은평구 백련산로2길 19,37.592015,126.925346,현대건설(주),"개별난방, 도시가스",15,10,1.2,"83A,84D,84B,84C,107A,107D,107C,108B,108E,141B,141C,146A,170"
28c924ed,리버힐삼성,1102세대,2001-01-01,서울시 용산구 산천동,14,서울시 용산구 산천동 193,서울시 용산구 효창원로 17,37.53479,126.950404,삼성물산(주),"개별난방, 도시가스",20,13,1.28,"75A,75B,107,145"
f4971b90,신도림동아1차,1095세대,1999-11-01,서울시 구로구 신도림동,11,서울시 구로구 신도림동 643,서울시 구로구 신도림로 87,37.511167,126.882755,한신공영(주),"개별난방, 도시가스",27,17,1.39,"80,108,178,200"
c74aa05b,역삼럭키,1094세대,1995-12-01,서울시 강남구 도곡동,10,서울시 강남구 도곡동 963,서울시 강남구 논현로 213,37.490609,127.040187,엘지건설(주),"지역난방, 열병합",15,15,0.97,"112,144S,145N"
3a584265,삼익파크맨숀,1092세대,1982-09-01,서울시 강동구 길동,12,서울시 강동구 길동 54,서울시 강동구 명일로 293,37.544829,127.147667,삼익건설(주),"개별난방, 도시가스",12,12,1.0,"59A,60B,60C,60D,61A,61C,63B,69A,70C,70D,71B,77,78A,78C,79B,85,103A,103B,103C,104A,104C,105B,105D,105E,107,141A,141C,142D,142B,148,159,163A,163,164B,164,166"
9e07c6b5,래미안아트리치,1091세대 (장기전세 187세대 포함),2019-02-01,서울시 성북구 석관동,14,서울시 성북구 석관동 410,서울시 성북구 돌곶이로8길 22,37.606167,127.063518,㈜삼성물산,"개별난방, 도시가스",23,16,1.19,"84A,84B,85D,85E,85C,112A,112C,112B,112D,138"
a5d3c964,미주,1089세대,1978-09-01,서울시 동대문구 청량리동,8,서울시 동대문구 청량리동 235-11,서울시 동대문구 약령시로 154,37.584037,127.046494,라이프주택,"중앙난방, 도시가스",15,13,0.86,"92B,92A,93D,93C,107C,107B,107A,108D,109F,109E,110G,110H,133B,133A,133C,134B,135A,137,146A,146B,146C,152B,152A,162A,162B,162C,169,181A,181B,181C,188A,188B"
cfb479f4,서초힐스,1082세대,2012-12-01,서울시 서초구 우면동,12,서울시 서초구 우면동 773,서울시 서초구 양재대로2길 90,37.457459,127.018151,(주)서희건설,"개별난방, 도시가스",25,12,1.16,"81C,81B,82A,82AN,102A1,102B,102A,102AN,116D,116A1,116B,116A,116DN,116C"
e110e5b2,목동힐스테이트,1081세대 (장기전세 185세대 포함),2016-05-01,서울시 양천구 신정동,15,서울시 양천구 신정동 1323,서울시 양천구 중앙로36길 15,37.520319,126.856167,현대건설주식회사,"개별난방, 도시가스",22,10,1.22,"77A,77B,77C,109A,109C,109D,109E,109B,129,146A,146B,200"
242434e5,사당우성2단지,1079세대,1993-12-01,서울시 동작구 사당동,8,서울시 동작구 사당동 105,서울시 동작구 동작대로29길 91,37.487603,126.977151,주식회사 우성건설,"중앙난방, 도시가스",15,15,1.19,"60,76A,77B,109,111,128,137B,137A"
30fa17b7,서초포레스타2단지,1077세대 (장기전세 858세대 포함),2015-06-01,서울시 서초구 내곡동,13,서울시 서초구 내곡동 내곡지구 2블록,서울시 서초구 헌릉로8길 45,37.455376,127.06122,"고려개발(주),동원건설산업(주)","개별난방, 도시가스",21,11,0.0,"87B1,87B3,88B4,88B4N,123B,123B2,124B1,124B4,124C,124C1,124CN,124C1N"
8a44aa41,돈암브라운스톤,1074세대,2004-12-01,서울시 성북구 돈암동,16,서울시 성북구 돈암동 636,서울시 성북구 북악산로 844,37.597991,127.01761,이수건설(주),"개별난방, 도시가스",19,3,1.09,"82,90,109,145"
c7757036,아크로리버하임,1073세대 (장기전세 162세대 포함),2019-12-01,서울시 동작구 흑석동,20,서울시 동작구 흑석동 341,서울시 동작구 현충로 52,37.50992,126.961429,㈜대림산업,"개별난방, 도시가스",28,7,1.26,"80A,81B,97,112C,112A,112B,113T,149A,150B,179"
04ede696,래미안포레,1070세대 (장기전세 874세대 포함),2014-03-01,서울시 강남구 자곡동,15,서울시 강남구 자곡동 361,서울시 강남구 밤고개로21길 25,37.475495,127.109786,삼성물산(주),"개별난방, 도시가스",12,5,1.08,"85A2,118C,119B,141D"
885c13cc,한신,1070세대,2004-05-01,서울시 동대문구 제기동,12,서울시 동대문구 제기동 1212,서울시 동대문구 고산자로 534,37.589576,127.039585,한신공영(주),"개별난방, 도시가스",25,11,1.26,"83,108,141"
1e3e29c7,신내4단지,1070세대,1996-06-01,서울시 중랑구 묵동,12,서울시 중랑구 묵동 13,서울시 중랑구 숙선옹주로 91,37.616723,127.084896,진덕산업(주),"지역난방, 열병합",12,10,0.52,"54,67,81"
8a8ab8bf,목동롯데캐슬위너,1067세대,2005-06-01,서울시 양천구 목동,13,서울시 양천구 목동 956,서울시 양천구 목동중앙북로 38,37.546745,126.867264,롯데건설(주),"지역난방, 열병합",25,15,1.34,"79,107A,107C,107D,107B,136,144,157,173,178,193,221"
e5d6139f,포레나노원,1062세대 (장기전세 141세대 포함),2020-12-01,서울시 노원구 상계동,13,서울시 노원구 상계동 677,서울시 노원구,37.663938,127.062369,(주)한화건설,"개별난방, 도시가스",30,12,1.3,"66B,67A,79A,79B,81C,97,111A,111B-1,112C,112B-2,149"
6fe23178,DMC센트럴아이파크,1061세대 (장기전세 47세대 포함),2018-10-01,서울시 서대문구 남가좌동,13,서울시 서대문구 남가좌동 388,서울시 서대문구 증가로 150,37.578845,126.920529,㈜현대산업개발,"개별난방, 도시가스",22,13,1.53,"78C,78B,81A,107D,108E,109A,109C,110B,110B1,126B,128A,141,168"
6c4df206,개포주공6단지,1060세대,1983-10-01,서울시 강남구 개포동,9,서울시 강남구 개포동 185,서울시 강남구 개포로 516,37.488644,127.070471,대한주택공사,"중앙난방, 열병합",15,13,0.28,"68,77,94,107"
fdd104fe,광장현대3단지,1056세대,1990-10-01,서울시 광진구 광장동,10,서울시 광진구 광장동 484,서울시 광진구 아차산로70길 62,37.540702,127.098827,현대건설(주),"개별난방, 도시가스",21,15,0.47,"73,91,106"
5f6a5202,반포경남,1056세대,1978-11-01,서울시 서초구 반포동,10,서울시 서초구 반포동 1-8,서울시 서초구 신반포로 137,37.507876,126.999076,경남기업(주),"지역난방, 열병합",12,12,0.5,"77A,77B,79,105A,106B,141,169"
cea105d8,역삼래미안,1050세대,2005-10-01,서울시 강남구 역삼동,12,서울시 강남구 역삼동 757,서울시 강남구 선릉로69길 19,37.497838,127.050397,삼성물산(주),"지역난방, 열병합",22,12,1.01,"80A,80C,81D,81B,109"
956c4d1f,래미안엘리니티,1048세대 (장기전세 179세대 포함),2022-08-01,서울시 동대문구 용두동,16,서울시 동대문구 용두동 753-9번지 일대,서울시 동대문구,37.579459,127.028443,삼성물산(주),"개별난방, 도시가스",21,11,1.12,"71A,71B,81A,82B,100A,101B,114B,114A,114D,115C,122,138B,139A,149,164"
b15a0b25,DMC에코자이,1047세대 (장기전세 178세대 포함),2019-12-01,서울시 서대문구 남가좌동,11,서울시 서대문구 남가좌동 224,서울시 서대문구 거북골로 84,37.576911,126.918137,지에스건설(주),"지역난방, 열병합",24,11,1.36,"82A,83B,83C,98B,98A,111A,112B,112C,161C,164A,164B"
b2d5d67a,"동성1,2차",1047세대,1993-02-01,서울시 중랑구 신내동,9,서울시 중랑구 신내동 397,서울시 중랑구 신내로 128,37.609763,127.097282,,"지역난방, 열병합",20,11,0.8,"82,87,102A,103B,106,146,149"
be14ad58,등촌주공5단지,1045세대,1995-10-01,서울시 강서구 등촌동,9,서울시 강서구 등촌동 695,서울시 강서구 공항대로39길 74,37.560782,126.844811,"(주)라이프종건,(주)두산개발","지역난방, 열병합",15,15,0.6,"55,78"
48c21412,천왕이펜하우스3단지,1044세대 (장기전세 1002세대 포함),2011-10-01,서울시 구로구 천왕동,13,서울시 구로구 천왕동 278,서울시 구로구 천왕로 56,37.482778,126.840031,풍림산업(주),"개별난방, 도시가스",18,9,0.0,114B
0d55c1a7,상암월드컵파크9단지,1036세대 (장기전세 766세대 포함),2010-10-01,서울시 마포구 상암동,16,서울시 마포구 상암동 1752,서울시 마포구 월드컵북로 501,37.583626,126.878797,(주)신창건설,"지역난방, 열병합",15,10,1.12,"113B,114A,114D,116C"
4d7d79ad,"선경1,2차",1034세대,1983-12-01,서울시 강남구 대치동,12,서울시 강남구 대치동 506,서울시 강남구 삼성로 151,37.49228,127.062917,선경건설(주),"중앙난방, 도시가스",15,15,1.6,"91,101A,102B,137,148,157,182,186"
b074b2ce,서울숲리버뷰자이,1034세대 (장기전세 176세대 포함),2018-06-01,서울시 성동구 행당동,7,서울시 성동구 행당동 380,서울시 성동구 고산자로2길 65,37.555686,127.038379,지에스건설(주),"개별난방, 도시가스",39,22,1.31,"84,109A,110D,110C,111B,140A,140B,165,169PH,186B-PH,186A-PH,186C-PH"
a06c5905,꿈의숲해링턴플레이스,1028세대 (장기전세 88세대 포함),2019-09-01,서울시 강북구 미아동,17,서울시 강북구 미아동 1369,서울시 강북구 오현로 45,37.619022,127.034295,"(주)효 성,진흥기업(주)","개별난방, 도시가스",14,7,1.34,"62,65,77A,78B,80C,109A,109D,110C,110B,130,149"
4b5a9a55,래미안라센트,1025세대 (장기전세 188세대 포함),2011-01-01,서울시 성북구 종암동,12,서울시 성북구 종암동 134,서울시 성북구 종암로24가길 80,37.599192,127.038759,삼성물산(주),"개별난방, 도시가스",24,16,1.11,"81B,82A,107B,108A,142B,143A"
2da4d5bf,도화현대1차,1021세대,1996-09-01,서울시 마포구 도화동,11,서울시 마포구 도화동 357,서울시 마포구 새창로 52,37.539926,126.954462,현대건설(주),"중앙난방, 도시가스",16,8,0.71,"75,94,106,130,148,168"
0904bf27,래미안강남힐즈,1020세대,2014-06-01,서울시 강남구 자곡동,20,서울시 강남구 자곡동 611,서울시 강남구 자곡로 101,37.473933,127.094136,삼성물산주식회사,"지역난방, 열병합",15,15,1.52,"118A,119B,124,130A,131B,132C"
fdb65b3b,천왕연지타운2단지,1018세대 (장기전세 670세대 포함),2014-01-01,서울시 구로구 천왕동,16,서울시 구로구 천왕동 281,서울시 구로구 오리로 1102-10,37.483212,126.844762,금호산업(주)외1,"개별난방, 도시가스",20,9,1.33,"111I,112G,112A,112F,112A-1,112A-7,112L,112A-8,112L-2,112A-9,112L1,112B,112J,112K,112L-1,113C,113H,133B,133A,133A1,133A-5,133A-6,133C,133C-7,133C-8,133C-1,151A-1,151A-6,151A,151A-2,151A-3,151A-4,151A-5,154B"
cb02fdfa,마장현대,1017세대,1998-04-01,서울시 성동구 마장동,11,서울시 성동구 마장동 818,서울시 성동구 살곶이길 50,37.569966,127.042451,고려산업개발(주),"개별난방, 도시가스",28,22,1.07,"81B,81A,108,162,203"
4c12ae60,등촌주공3단지,1016세대,1995-10-01,서울시 강서구 등촌동,9,서울시 강서구 등촌동 688,서울시 강서구 강서로56나길 37,37.561807,126.841048,(주)서한,"지역난방, 열병합",15,15,1.0,"53,79"
02e6c823,신촌숲아이파크,1015세대 (장기전세 98세대 포함),2019-08-01,서울시 마포구 신수동,7,서울시 마포구 신수동 462,서울시 마포구 광성로 17,37.551036,126.934263,㈜현대산업개발,"지역난방, 열병합",35,18,1.31,"85A,85B,115B,115A,115C,115D,144B,144A,181A"
b218940f,길음뉴타운9단지래미안,1012세대,2010-09-01,서울시 성북구 길음동,15,서울시 성북구 길음동 1286,서울시 성북구 길음로9길 50,37.605072,127.019701,삼성물산 (주),"개별난방, 도시가스",29,19,1.32,"79B,79A,82,106B,107A,109,142B,143A,165"
a5fd73d4,래미안미드카운티,1009세대 (장기전세 172세대 포함),2018-05-01,서울시 동대문구 답십리동,12,서울시 동대문구 답십리동 1013,서울시 동대문구 답십리로 141,37.575166,127.055666,삼성물산(주),"개별난방, 도시가스",21,12,1.17,"82A,82B,99,110A,110C,111B,153"
b1e50d86,신길센트럴자이,1008세대 (장기전세 184세대 포함),2020-02-01,서울시 영등포구 신길동,12,서울시 영등포구 신길동 337-246,서울시 영등포구 신길로29길 17,37.503061,126.907757,지에스건설(주),"개별난방, 도시가스",29,7,1.2,"79,83A,85B,85C,107,112A,113C,113D,114B,170"
8f22744b,천연뜨란채,1008세대,2006-03-01,서울시 서대문구 천연동,15,서울시 서대문구 천연동 145,서울시 서대문구 독립문로8길 54,37.567664,126.95798,JR종합건설(주),"개별난방, 도시가스",18,2,1.14,"40,74D,75B,75E,75C,77A,79T,101A,101B,101C,113A,114B"
86aa5f36,가양9단지,1005세대,1993-02-01,서울시 강서구 가양동,6,서울시 강서구 가양동 1490,서울시 강서구 허준로 234,37.559842,126.862433,도시개발공사,"지역난방, 열병합",15,15,0.28,"46,52,57,64,71"
0cd4cd18,거여1단지,1004세대,1997-11-01,서울시 송파구 거여동,6,서울시 송파구 거여동 290,서울시 송파구 양산로8길 8,37.491314,127.144632,미주건설,"지역난방, 열병합",12,8,0.55,"54B,55A,70,83B,84A"
8c78d110,마곡엠밸리7단지,1004세대 (장기전세 338세대 포함),2014-06-01,서울시 강서구 마곡동,13,서울시 강서구 마곡동 743-4,서울시 강서구 마곡서로 133,37.565215,126.823008,금호산업(주)외1,"지역난방, 열병합",16,4,1.62,"108A1-1,108AN,109B,109A1,109AN1,110D1,110D3,110L,147B,147A,147A1,147C2,147C1,147A2-1,147C3,147CN1,147CN3,148C,151G"
fc9fe668,강촌,1001세대,1998-01-01,서울시 용산구 이촌동,9,서울시 용산구 이촌동 402,서울시 용산구 이촌로87길 13,37.519187,126.978553,(주)건영,"지역난방, 열병합",22,18,1.06,"84,110A,110B,110C,133,141"
28401401,한신,1000세대,1991-08-01,서울시 금천구 독산동,13,서울시 금천구 독산동 1093-4,서울시 금천구 한내로 62,37.455899,126.889771,한신공영(주),"지역난방, 열병합",24,9,1.0,"106,154"
e94b022c,송파파크하비오푸르지오,999세대,2016-09-01,서울시 송파구 문정동,10,서울시 송파구 문정동 618,서울시 송파구 송파대로 111,37.480505,127.123238,(주)대우건설,"지역난방, 열병합",19,17,1.39,"115A,115C,115D,116B,116E,156,173PH,182PH,204PH"
f40e1c6f,온수힐스테이트,999세대 (장기전세 56세대 포함),2010-02-01,서울시 구로구 온수동,18,서울시 구로구 온수동 155,서울시 구로구 부일로9길 127,37.49714,126.82098,현대건설(주),"개별난방, 도시가스",12,6,1.26,"81B,81C,82A,112B,112A,112C,112D,128,147A,147B,190A,191B"
527e3e00,래미안강동팰리스,999세대,2017-07-01,서울시 강동구 천호동,3,서울시 강동구 천호동 571,서울시 강동구 천호대로 1077,37.537447,127.132009,삼성물산(주),"개별난방, 도시가스",45,43,1.58,"85,121,215,220"
3edfdc63,홍제한양,998세대,1993-05-01,서울시 서대문구 홍제동,10,서울시 서대문구 홍제동 82,서울시 서대문구 통일로25길 30,37.583894,126.9471,(주)한양,"개별난방, 도시가스",15,8,1.41,"76,95,131"
9e7bfb72,래미안루센티아,997세대 (장기전세 170세대 포함),2020-02-01,서울시 서대문구 남가좌동,11,서울시 서대문구 남가좌동 175,서울시 서대문구 거북골로 100,37.576188,126.917821,삼성물산(주),"지역난방, 열병합",25,10,1.27,"81,112D,113A,113B,114E,115C,153"
79ae05fc,신트리1단지,997세대,1999-05-01,서울시 양천구 신정동,9,서울시 양천구 신정동 1259,서울시 양천구 신정로 293,37.514021,126.85441,진흥기업(주),"지역난방, 열병합",15,13,0.56,"68B,69A,69C,82B,82C,83A"
327b1f5e,금천현대,996세대,2002-09-01,서울시 금천구 독산동,10,서울시 금천구 독산동 711-2,서울시 금천구 벚꽃로 73,37.462518,126.890272,현대건설(주),"개별난방, 도시가스",24,19,0.84,"80,108"
